State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
VA,Virginia,2015,October,Percent with drugs specified,98.42519685,,100,0.041432649,
VA,Virginia,2015,November,Percent with drugs specified,98.28629032,,100,0.035336232,
VA,Virginia,2015,December,Percent with drugs specified,98.20359281,,100,0.030883261,
VA,Virginia,2016,January,Percent with drugs specified,98.31013917,,100,0.02967081,
VA,Virginia,2016,February,Percent with drugs specified,98.47764034,,100,0.023439697,
VA,Virginia,2016,March,Percent with drugs specified,98.64498645,,100,0.020269744,
VA,Virginia,2016,April,Percent with drugs specified,98.67374005,,100,0.017160151,
VA,Virginia,2016,May,Percent with drugs specified,98.70689655,,100,0.020186335,
VA,Virginia,2016,June,Percent with drugs specified,98.65092749,,100,0.018587361,
VA,Virginia,2016,July,Percent with drugs specified,98.68204283,,100,0.015436387,
VA,Virginia,2016,August,Percent with drugs specified,98.69812856,,100,0.015429003,
VA,Virginia,2016,September,Percent with drugs specified,98.57142857,,100,0.012359794,
VA,Virginia,2016,October,Percent with drugs specified,98.67909868,,100,0.010773374,
VA,Virginia,2016,November,Percent with drugs specified,98.80597015,,100,0.013802834,
VA,Virginia,2016,December,Percent with drugs specified,98.96755162,,100,0.019823117,
VA,Virginia,2017,January,Percent with drugs specified,98.85057471,,100,0.021223054,* Underreported due to incomplete data
VA,Virginia,2017,February,Percent with drugs specified,98.64479315,,100,0.021177467,* Underreported due to incomplete data
VA,Virginia,2017,March,Percent with drugs specified,98.56424982,,100,0.027089259,* Underreported due to incomplete data
VA,Virginia,2017,April,Percent with drugs specified,98.43527738,,100,0.031460674,* Underreported due to incomplete data
VA,Virginia,2017,May,Percent with drugs specified,98.37340877,,100,0.031450309,* Underreported due to incomplete data
VA,Virginia,2017,June,Percent with drugs specified,98.31814996,,100,0.032852492,* Underreported due to incomplete data
VA,Virginia,2017,July,Percent with drugs specified,98.26268242,,100,0.037345762,* Underreported due to incomplete data
VA,Virginia,2017,August,Percent with drugs specified,98.34710744,,100,0.038796705,* Underreported due to incomplete data
VA,Virginia,2017,September,Percent with drugs specified,98.53862213,,100,0.044535495,* Underreported due to incomplete data
VA,Virginia,2017,October,Percent with drugs specified,98.45070423,,100,0.04751017,* Underreported due to incomplete data
VA,Virginia,2017,November,Percent with drugs specified,98.52112676,,100,0.0430382,* Underreported due to incomplete data
VA,Virginia,2015,January,Psychostimulants with abuse potential (T43.6),43,44,100,0.037846532,
VA,Virginia,2015,February,Psychostimulants with abuse potential (T43.6),41,42,100,0.042256166,
VA,Virginia,2015,March,Psychostimulants with abuse potential (T43.6),43,44,100,0.043672209,
VA,Virginia,2015,April,Psychostimulants with abuse potential (T43.6),46,47,100,0.045079355,
VA,Virginia,2015,May,Psychostimulants with abuse potential (T43.6),45,46,100,0.041923513,
VA,Virginia,2015,June,Psychostimulants with abuse potential (T43.6),44,45,100,0.04344116,
VA,Virginia,2015,July,Psychostimulants with abuse potential (T43.6),44,45,100,0.04494382,
VA,Virginia,2015,August,Psychostimulants with abuse potential (T43.6),47,48,100,0.044719961,
VA,Virginia,2015,September,Psychostimulants with abuse potential (T43.6),47,48,100,0.046132554,
VA,Virginia,2015,October,Psychostimulants with abuse potential (T43.6),48,49,100,0.041432649,
VA,Virginia,2015,November,Psychostimulants with abuse potential (T43.6),47,48,100,0.035336232,
VA,Virginia,2015,December,Psychostimulants with abuse potential (T43.6),45,46,100,0.030883261,
VA,Virginia,2016,January,Psychostimulants with abuse potential (T43.6),45,46,100,0.02967081,
VA,Virginia,2016,February,Psychostimulants with abuse potential (T43.6),48,49,100,0.023439697,
VA,Virginia,2016,March,Psychostimulants with abuse potential (T43.6),46,47,100,0.020269744,
VA,Virginia,2016,April,Psychostimulants with abuse potential (T43.6),46,47,100,0.017160151,
VA,Virginia,2016,May,Psychostimulants with abuse potential (T43.6),55,56,100,0.020186335,
VA,Virginia,2016,June,Psychostimulants with abuse potential (T43.6),60,61,100,0.018587361,
VA,Virginia,2016,July,Psychostimulants with abuse potential (T43.6),62,63,100,0.015436387,
VA,Virginia,2016,August,Psychostimulants with abuse potential (T43.6),60,61,100,0.015429003,
VA,Virginia,2016,September,Psychostimulants with abuse potential (T43.6),60,61,100,0.012359794,
VA,Virginia,2016,October,Psychostimulants with abuse potential (T43.6),61,62,100,0.010773374,
VA,Virginia,2016,November,Psychostimulants with abuse potential (T43.6),67,68,100,0.013802834,
VA,Virginia,2016,December,Psychostimulants with abuse potential (T43.6),68,69,100,0.019823117,
VA,Virginia,2017,January,Psychostimulants with abuse potential (T43.6),69,70,100,0.021223054,* Underreported due to incomplete data
VA,Virginia,2017,February,Psychostimulants with abuse potential (T43.6),77,78,100,0.021177467,* Underreported due to incomplete data
VA,Virginia,2017,March,Psychostimulants with abuse potential (T43.6),84,85,100,0.027089259,* Underreported due to incomplete data
VA,Virginia,2017,April,Psychostimulants with abuse potential (T43.6),83,84,100,0.031460674,* Underreported due to incomplete data
VA,Virginia,2017,May,Psychostimulants with abuse potential (T43.6),79,80,100,0.031450309,* Underreported due to incomplete data
VA,Virginia,2017,June,Psychostimulants with abuse potential (T43.6),78,79,100,0.032852492,* Underreported due to incomplete data
VA,Virginia,2017,July,Psychostimulants with abuse potential (T43.6),81,83,100,0.037345762,* Underreported due to incomplete data
VA,Virginia,2017,August,Psychostimulants with abuse potential (T43.6),90,93,100,0.038796705,* Underreported due to incomplete data
VA,Virginia,2017,September,Psychostimulants with abuse potential (T43.6),91,94,100,0.044535495,* Underreported due to incomplete data
VA,Virginia,2017,October,Psychostimulants with abuse potential (T43.6),94,97,100,0.04751017,* Underreported due to incomplete data
VA,Virginia,2017,November,Psychostimulants with abuse potential (T43.6),94,96,100,0.0430382,* Underreported due to incomplete data
VA,Virginia,2015,January,"Synthetic opioids, excl. methadone (T40.4)",182,185,100,0.037846532,
VA,Virginia,2015,February,"Synthetic opioids, excl. methadone (T40.4)",192,196,100,0.042256166,
VA,Virginia,2015,March,"Synthetic opioids, excl. methadone (T40.4)",191,195,100,0.043672209,
VA,Virginia,2015,April,"Synthetic opioids, excl. methadone (T40.4)",198,202,100,0.045079355,
VA,Virginia,2015,May,"Synthetic opioids, excl. methadone (T40.4)",206,210,100,0.041923513,
VA,Virginia,2015,June,"Synthetic opioids, excl. methadone (T40.4)",217,221,100,0.04344116,
VA,Virginia,2015,July,"Synthetic opioids, excl. methadone (T40.4)",214,218,100,0.04494382,
VA,Virginia,2015,August,"Synthetic opioids, excl. methadone (T40.4)",209,213,100,0.044719961,
VA,Virginia,2015,September,"Synthetic opioids, excl. methadone (T40.4)",230,234,100,0.046132554,
VA,Virginia,2015,October,"Synthetic opioids, excl. methadone (T40.4)",253,258,100,0.041432649,
VA,Virginia,2015,November,"Synthetic opioids, excl. methadone (T40.4)",256,260,100,0.035336232,
VA,Virginia,2015,December,"Synthetic opioids, excl. methadone (T40.4)",261,265,100,0.030883261,
VA,Virginia,2016,January,"Synthetic opioids, excl. methadone (T40.4)",263,267,100,0.02967081,
VA,Virginia,2016,February,"Synthetic opioids, excl. methadone (T40.4)",309,313,100,0.023439697,
VA,Virginia,2016,March,"Synthetic opioids, excl. methadone (T40.4)",355,360,100,0.020269744,
VA,Virginia,2016,April,"Synthetic opioids, excl. methadone (T40.4)",390,395,100,0.017160151,
VA,Virginia,2016,May,"Synthetic opioids, excl. methadone (T40.4)",417,422,100,0.020186335,
VA,Virginia,2016,June,"Synthetic opioids, excl. methadone (T40.4)",447,453,100,0.018587361,
VA,Virginia,2016,July,"Synthetic opioids, excl. methadone (T40.4)",474,480,100,0.015436387,
VA,Virginia,2016,August,"Synthetic opioids, excl. methadone (T40.4)",514,520,100,0.015429003,
VA,Virginia,2016,September,"Synthetic opioids, excl. methadone (T40.4)",534,540,100,0.012359794,
VA,Virginia,2016,October,"Synthetic opioids, excl. methadone (T40.4)",562,568,100,0.010773374,
VA,Virginia,2016,November,"Synthetic opioids, excl. methadone (T40.4)",610,617,100,0.013802834,
VA,Virginia,2016,December,"Synthetic opioids, excl. methadone (T40.4)",650,658,100,0.019823117,
VA,Virginia,2017,January,"Synthetic opioids, excl. methadone (T40.4)",694,694,100,0.021223054,* Underreported due to incomplete data
VA,Virginia,2017,February,"Synthetic opioids, excl. methadone (T40.4)",703,706,100,0.021177467,* Underreported due to incomplete data
VA,Virginia,2017,March,"Synthetic opioids, excl. methadone (T40.4)",696,701,100,0.027089259,* Underreported due to incomplete data
VA,Virginia,2017,April,"Synthetic opioids, excl. methadone (T40.4)",691,699,100,0.031460674,* Underreported due to incomplete data
VA,Virginia,2017,May,"Synthetic opioids, excl. methadone (T40.4)",697,708,100,0.031450309,* Underreported due to incomplete data
VA,Virginia,2017,June,"Synthetic opioids, excl. methadone (T40.4)",712,729,100,0.032852492,* Underreported due to incomplete data
VA,Virginia,2017,July,"Synthetic opioids, excl. methadone (T40.4)",736,756,100,0.037345762,* Underreported due to incomplete data
VA,Virginia,2017,August,"Synthetic opioids, excl. methadone (T40.4)",758,776,100,0.038796705,* Underreported due to incomplete data
VA,Virginia,2017,September,"Synthetic opioids, excl. methadone (T40.4)",765,784,100,0.044535495,* Underreported due to incomplete data
VA,Virginia,2017,October,"Synthetic opioids, excl. methadone (T40.4)",757,773,100,0.04751017,* Underreported due to incomplete data
VA,Virginia,2017,November,"Synthetic opioids, excl. methadone (T40.4)",772,784,100,0.0430382,* Underreported due to incomplete data
VT,Vermont,2015,January,Cocaine (T40.5),11,12,100,0,
VT,Vermont,2015,February,Cocaine (T40.5),10,11,100,0,
VT,Vermont,2015,March,Cocaine (T40.5),9,10,100,0,
VT,Vermont,2015,April,Cocaine (T40.5),9,10,100,0,
VT,Vermont,2015,May,Cocaine (T40.5),11,12,100,0,
VT,Vermont,2015,June,Cocaine (T40.5),12,13,100,0,
VT,Vermont,2015,July,Cocaine (T40.5),12,13,100,0,
VT,Vermont,2015,August,Cocaine (T40.5),13,14,100,0,
VT,Vermont,2015,September,Cocaine (T40.5),14,15,100,0,
VT,Vermont,2015,October,Cocaine (T40.5),11,12,100,0,
VT,Vermont,2015,November,Cocaine (T40.5),13,14,100,0,
VT,Vermont,2015,December,Cocaine (T40.5),12,13,100,0,
VT,Vermont,2016,January,Cocaine (T40.5),12,13,100,0,
VT,Vermont,2016,February,Cocaine (T40.5),13,14,100,0,
VT,Vermont,2016,March,Cocaine (T40.5),12,13,100,0,
VT,Vermont,2016,April,Cocaine (T40.5),15,16,100,0,
VT,Vermont,2016,May,Cocaine (T40.5),15,16,100,0,
VT,Vermont,2016,June,Cocaine (T40.5),15,16,100,0,
VT,Vermont,2016,July,Cocaine (T40.5),14,15,100,0,
VT,Vermont,2016,August,Cocaine (T40.5),18,19,100,0,
VT,Vermont,2016,September,Cocaine (T40.5),22,23,100,0,
VT,Vermont,2016,October,Cocaine (T40.5),25,26,100,0,
VT,Vermont,2016,November,Cocaine (T40.5),23,24,100,0,
VT,Vermont,2016,December,Cocaine (T40.5),22,23,100,0,
VT,Vermont,2017,January,Cocaine (T40.5),25,26,100,0,* Underreported due to incomplete data
VT,Vermont,2017,February,Cocaine (T40.5),24,25,100,0,* Underreported due to incomplete data
VT,Vermont,2017,March,Cocaine (T40.5),28,29,100,0,* Underreported due to incomplete data
VT,Vermont,2017,April,Cocaine (T40.5),30,32,100,0,* Underreported due to incomplete data
VT,Vermont,2017,May,Cocaine (T40.5),29,31,100,0,* Underreported due to incomplete data
VT,Vermont,2017,June,Cocaine (T40.5),31,33,100,0,* Underreported due to incomplete data
VT,Vermont,2017,July,Cocaine (T40.5),35,37,100,0,* Underreported due to incomplete data
VT,Vermont,2017,August,Cocaine (T40.5),33,35,100,0,* Underreported due to incomplete data
VT,Vermont,2017,September,Cocaine (T40.5),29,30,100,0,* Underreported due to incomplete data
VT,Vermont,2017,October,Cocaine (T40.5),28,29,100,0,* Underreported due to incomplete data
VT,Vermont,2017,November,Cocaine (T40.5),36,38,100,0,* Underreported due to incomplete data
VT,Vermont,2015,January,Heroin (T40.1),31,32,100,0,
VT,Vermont,2015,February,Heroin (T40.1),27,28,100,0,
VT,Vermont,2015,March,Heroin (T40.1),29,30,100,0,
VT,Vermont,2015,April,Heroin (T40.1),31,32,100,0,
VT,Vermont,2015,May,Heroin (T40.1),32,33,100,0,
VT,Vermont,2015,June,Heroin (T40.1),31,32,100,0,
VT,Vermont,2015,July,Heroin (T40.1),33,34,100,0,
VT,Vermont,2015,August,Heroin (T40.1),35,36,100,0,
VT,Vermont,2015,September,Heroin (T40.1),35,36,100,0,
VT,Vermont,2015,October,Heroin (T40.1),31,32,100,0,
VT,Vermont,2015,November,Heroin (T40.1),32,33,100,0,
VT,Vermont,2015,December,Heroin (T40.1),31,32,100,0,
VT,Vermont,2016,January,Heroin (T40.1),32,33,100,0,
VT,Vermont,2016,February,Heroin (T40.1),35,36,100,0,
VT,Vermont,2016,March,Heroin (T40.1),35,36,100,0,
VT,Vermont,2016,April,Heroin (T40.1),36,37,100,0,
VT,Vermont,2016,May,Heroin (T40.1),38,39,100,0,
VT,Vermont,2016,June,Heroin (T40.1),38,39,100,0,
VT,Vermont,2016,July,Heroin (T40.1),37,38,100,0,
VT,Vermont,2016,August,Heroin (T40.1),40,41,100,0,
VT,Vermont,2016,September,Heroin (T40.1),44,45,100,0,
VT,Vermont,2016,October,Heroin (T40.1),49,50,100,0,
VT,Vermont,2016,November,Heroin (T40.1),48,49,100,0,
VT,Vermont,2016,December,Heroin (T40.1),50,51,100,0,
VT,Vermont,2017,January,Heroin (T40.1),51,51,100,0,* Underreported due to incomplete data
VT,Vermont,2017,February,Heroin (T40.1),52,52,100,0,* Underreported due to incomplete data
VT,Vermont,2017,March,Heroin (T40.1),53,53,100,0,* Underreported due to incomplete data
VT,Vermont,2017,April,Heroin (T40.1),52,52,100,0,* Underreported due to incomplete data
VT,Vermont,2017,May,Heroin (T40.1),50,50,100,0,* Underreported due to incomplete data
VT,Vermont,2017,June,Heroin (T40.1),52,52,100,0,* Underreported due to incomplete data
VT,Vermont,2017,July,Heroin (T40.1),53,54,100,0,* Underreported due to incomplete data
VT,Vermont,2017,August,Heroin (T40.1),48,49,100,0,* Underreported due to incomplete data
VT,Vermont,2017,September,Heroin (T40.1),44,45,100,0,* Underreported due to incomplete data
VT,Vermont,2017,October,Heroin (T40.1),39,40,100,0,* Underreported due to incomplete data
VT,Vermont,2017,November,Heroin (T40.1),43,44,100,0,* Underreported due to incomplete data
VT,Vermont,2015,January,Methadone (T40.3),4,4,100,0,
VT,Vermont,2015,February,Methadone (T40.3),5,5,100,0,
VT,Vermont,2015,March,Methadone (T40.3),5,5,100,0,
VT,Vermont,2015,April,Methadone (T40.3),7,7,100,0,
VT,Vermont,2015,May,Methadone (T40.3),9,9,100,0,
VT,Vermont,2015,June,Methadone (T40.3),9,9,100,0,
VT,Vermont,2015,July,Methadone (T40.3),9,9,100,0,
VT,Vermont,2015,August,Methadone (T40.3),9,9,100,0,
VT,Vermont,2015,September,Methadone (T40.3),9,9,100,0,
VT,Vermont,2015,October,Methadone (T40.3),8,8,100,0,
VT,Vermont,2015,November,Methadone (T40.3),7,7,100,0,
VT,Vermont,2015,December,Methadone (T40.3),8,8,100,0,
VT,Vermont,2016,January,Methadone (T40.3),9,9,100,0,
VT,Vermont,2016,February,Methadone (T40.3),9,9,100,0,
VT,Vermont,2016,March,Methadone (T40.3),10,10,100,0,
VT,Vermont,2016,April,Methadone (T40.3),10,10,100,0,
VT,Vermont,2016,May,Methadone (T40.3),8,8,100,0,
VT,Vermont,2016,June,Methadone (T40.3),9,9,100,0,
VT,Vermont,2016,July,Methadone (T40.3),9,9,100,0,
VT,Vermont,2016,August,Methadone (T40.3),10,10,100,0,
VT,Vermont,2016,September,Methadone (T40.3),10,10,100,0,
VT,Vermont,2016,October,Methadone (T40.3),13,13,100,0,
VT,Vermont,2016,November,Methadone (T40.3),13,13,100,0,
VT,Vermont,2016,December,Methadone (T40.3),12,12,100,0,
VT,Vermont,2017,January,Methadone (T40.3),12,12,100,0,* Underreported due to incomplete data
VT,Vermont,2017,February,Methadone (T40.3),13,13,100,0,* Underreported due to incomplete data
VT,Vermont,2017,March,Methadone (T40.3),14,14,100,0,* Underreported due to incomplete data
VT,Vermont,2017,April,Methadone (T40.3),13,13,100,0,* Underreported due to incomplete data
VT,Vermont,2017,May,Methadone (T40.3),13,13,100,0,* Underreported due to incomplete data
VT,Vermont,2017,June,Methadone (T40.3),12,12,100,0,* Underreported due to incomplete data
VT,Vermont,2017,July,Methadone (T40.3),13,14,100,0,* Underreported due to incomplete data
VT,Vermont,2017,August,Methadone (T40.3),13,14,100,0,* Underreported due to incomplete data
VT,Vermont,2017,September,Methadone (T40.3),14,15,100,0,* Underreported due to incomplete data
VT,Vermont,2017,October,Methadone (T40.3),12,13,100,0,* Underreported due to incomplete data
VT,Vermont,2017,November,Methadone (T40.3),14,15,100,0,* Underreported due to incomplete data
VT,Vermont,2015,January,Natural & semi-synthetic opioids (T40.2),18,19,100,0,
VT,Vermont,2015,February,Natural & semi-synthetic opioids (T40.2),20,21,100,0,
VT,Vermont,2015,March,Natural & semi-synthetic opioids (T40.2),22,23,100,0,
VT,Vermont,2015,April,Natural & semi-synthetic opioids (T40.2),21,22,100,0,
VT,Vermont,2015,May,Natural & semi-synthetic opioids (T40.2),21,22,100,0,
VT,Vermont,2015,June,Natural & semi-synthetic opioids (T40.2),22,23,100,0,
VT,Vermont,2015,July,Natural & semi-synthetic opioids (T40.2),24,25,100,0,
VT,Vermont,2015,August,Natural & semi-synthetic opioids (T40.2),23,24,100,0,
